domain,"domain_type","domain_wc","match_depth","sort_order"
"мон",TLD,"*.xn--l1acc",2,0
"мон",TLD,"xn--l1acc",2,0
"澳門",TLD,"*.澳門",2,0
"澳門",TLD,"澳門",2,0
"澳門",TLD,"*.xn--mix891f",2,0
"澳門",TLD,"xn--mix891f",2,0
"澳门",TLD,"*.澳门",2,0
"澳门",TLD,"澳门",2,0
"澳门",TLD,"*.xn--mix082f",2,0
"澳门",TLD,"xn--mix082f",2,0
"مليسيا",TLD,"*.مليسيا",2,0
"مليسيا",TLD,"مليسيا",2,0
"مليسيا",TLD,"*.xn--mgbx4cd0ab",2,0
"مليسيا",TLD,"xn--mgbx4cd0ab",2,0
"عمان",TLD,"*.عمان",2,0
"عمان",TLD,"عمان",2,0
"عمان",TLD,"*.xn--mgb9awbf",2,0
"عمان",TLD,"xn--mgb9awbf",2,0
"پاکستان",TLD,"*.پاکستان",2,0
"پاکستان",TLD,"پاکستان",2,0
"پاکستان",TLD,"*.xn--mgbai9azgqp6j",2,0
"پاکستان",TLD,"xn--mgbai9azgqp6j",2,0
"پاكستان",TLD,"*.پاكستان",2,0
"پاكستان",TLD,"پاكستان",2,0
"پاكستان",TLD,"*.xn--mgbai9a5eva00b",2,0
"پاكستان",TLD,"xn--mgbai9a5eva00b",2,0
"فلسطين",TLD,"*.فلسطين",2,0
"فلسطين",TLD,"فلسطين",2,0
"فلسطين",TLD,"*.xn--ygbi2ammx",2,0
"فلسطين",TLD,"xn--ygbi2ammx",2,0
"срб",TLD,"*.срб",2,0
"срб",TLD,"срб",2,0
"срб",TLD,"*.xn--90a3ac",2,0
"срб",TLD,"xn--90a3ac",2,0
"рф",TLD,"*.рф",2,0
"рф",TLD,"рф",2,0
"рф",TLD,"*.xn--p1ai",2,0
"рф",TLD,"xn--p1ai",2,0
"قطر",TLD,"*.قطر",2,0
"قطر",TLD,"قطر",2,0
"قطر",TLD,"*.xn--wgbl6a",2,0
"قطر",TLD,"xn--wgbl6a",2,0
"السعودية",TLD,"*.السعودية",2,0
"السعودية",TLD,"السعودية",2,0
"السعودية",TLD,"*.xn--mgberp4a5d4ar",2,0
"السعودية",TLD,"xn--mgberp4a5d4ar",2,0
"السعودیة",TLD,"*.السعودیة",2,0
"السعودیة",TLD,"السعودیة",2,0
"السعودیة",TLD,"*.xn--mgberp4a5d4a87g",2,0
"السعودیة",TLD,"xn--mgberp4a5d4a87g",2,0
"السعودیۃ",TLD,"*.السعودیۃ",2,0
"السعودیۃ",TLD,"السعودیۃ",2,0
"السعودیۃ",TLD,"*.xn--mgbqly7c0a67fbc",2,0
"السعودیۃ",TLD,"xn--mgbqly7c0a67fbc",2,0
"السعوديه",TLD,"*.السعوديه",2,0
"السعوديه",TLD,"السعوديه",2,0
"السعوديه",TLD,"*.xn--mgbqly7cvafr",2,0
"السعوديه",TLD,"xn--mgbqly7cvafr",2,0
"سودان",TLD,"*.سودان",2,0
"سودان",TLD,"سودان",2,0
"سودان",TLD,"*.xn--mgbpl2fh",2,0
"سودان",TLD,"xn--mgbpl2fh",2,0
"新加坡",TLD,"*.新加坡",2,0
"新加坡",TLD,"新加坡",2,0
"新加坡",TLD,"*.xn--yfro4i67o",2,0
"新加坡",TLD,"xn--yfro4i67o",2,0
"சிங்கப்பூர்",TLD,"*.சிங்கப்பூர்",2,0
"சிங்கப்பூர்",TLD,"சிங்கப்பூர்",2,0
"சிங்கப்பூர்",TLD,"*.xn--clchc0ea0b2g2a9gcd",2,0
"சிங்கப்பூர்",TLD,"xn--clchc0ea0b2g2a9gcd",2,0
"سورية",TLD,"*.سورية",2,0
"سورية",TLD,"سورية",2,0
"سورية",TLD,"*.xn--ogbpf8fl",2,0
"سورية",TLD,"xn--ogbpf8fl",2,0
"سوريا",TLD,"*.سوريا",2,0
"سوريا",TLD,"سوريا",2,0
"سوريا",TLD,"*.xn--mgbtf8fl",2,0
"سوريا",TLD,"xn--mgbtf8fl",2,0
"ไทย",TLD,"*.ไทย",2,0
"ไทย",TLD,"ไทย",2,0
"ไทย",TLD,"*.xn--o3cw4h",2,0
"ไทย",TLD,"xn--o3cw4h",2,0
"تونس",TLD,"*.تونس",2,0
"تونس",TLD,"تونس",2,0
"تونس",TLD,"*.xn--pgbs0dh",2,0
"تونس",TLD,"xn--pgbs0dh",2,0
"台灣",TLD,"*.台灣",2,0
"台灣",TLD,"台灣",2,0
"台灣",TLD,"*.xn--kpry57d",2,0
"台灣",TLD,"xn--kpry57d",2,0
"台湾",TLD,"*.台湾",2,0
"台湾",TLD,"台湾",2,0
"台湾",TLD,"*.xn--kprw13d",2,0
"台湾",TLD,"xn--kprw13d",2,0
"臺灣",TLD,"*.臺灣",2,0
"臺灣",TLD,"臺灣",2,0
"臺灣",TLD,"*.xn--nnx388a",2,0
"臺灣",TLD,"xn--nnx388a",2,0
"укр",TLD,"*.укр",2,0
"укр",TLD,"укр",2,0
"укр",TLD,"*.xn--j1amh",2,0
"укр",TLD,"xn--j1amh",2,0
"اليمن",TLD,"*.اليمن",2,0
"اليمن",TLD,"اليمن",2,0
"اليمن",TLD,"*.xn--mgb2ddes",2,0
"اليمن",TLD,"xn--mgb2ddes",2,0
xxx,TLD,"*.xxx",2,0
xxx,TLD,xxx,2,0
ye,TLD,"*.ye",2,0
ye,TLD,ye,2,0
zm,TLD,"*.zm",2,0
zm,TLD,zm,2,0
zw,TLD,"*.zw",2,0
zw,TLD,zw,2,0
aaa,TLD,"*.aaa",2,0
aaa,TLD,aaa,2,0
aarp,TLD,"*.aarp",2,0
aarp,TLD,aarp,2,0
abb,TLD,"*.abb",2,0
abb,TLD,abb,2,0
abbott,TLD,"*.abbott",2,0
abbott,TLD,abbott,2,0
abbvie,TLD,"*.abbvie",2,0
abbvie,TLD,abbvie,2,0
abc,TLD,"*.abc",2,0
abc,TLD,abc,2,0
able,TLD,"*.able",2,0
able,TLD,able,2,0
abogado,TLD,"*.abogado",2,0
abogado,TLD,abogado,2,0
abudhabi,TLD,"*.abudhabi",2,0
abudhabi,TLD,abudhabi,2,0
academy,TLD,"*.academy",2,0
academy,TLD,academy,2,0
accenture,TLD,"*.accenture",2,0
accenture,TLD,accenture,2,0
accountant,TLD,"*.accountant",2,0
accountant,TLD,accountant,2,0
accountants,TLD,"*.accountants",2,0
accountants,TLD,accountants,2,0
aco,TLD,"*.aco",2,0
aco,TLD,aco,2,0
actor,TLD,"*.actor",2,0
actor,TLD,actor,2,0
ads,TLD,"*.ads",2,0
ads,TLD,ads,2,0
adult,TLD,"*.adult",2,0
adult,TLD,adult,2,0
aeg,TLD,"*.aeg",2,0
aeg,TLD,aeg,2,0
aetna,TLD,"*.aetna",2,0
aetna,TLD,aetna,2,0
afl,TLD,"*.afl",2,0
afl,TLD,afl,2,0
africa,TLD,"*.africa",2,0
africa,TLD,africa,2,0
agakhan,TLD,"*.agakhan",2,0
agakhan,TLD,agakhan,2,0
agency,TLD,"*.agency",2,0
agency,TLD,agency,2,0
aig,TLD,"*.aig",2,0
aig,TLD,aig,2,0
airbus,TLD,"*.airbus",2,0
airbus,TLD,airbus,2,0
airforce,TLD,"*.airforce",2,0
airforce,TLD,airforce,2,0
airtel,TLD,"*.airtel",2,0
airtel,TLD,airtel,2,0
akdn,TLD,"*.akdn",2,0
akdn,TLD,akdn,2,0
alibaba,TLD,"*.alibaba",2,0
alibaba,TLD,alibaba,2,0
alipay,TLD,"*.alipay",2,0
alipay,TLD,alipay,2,0
allfinanz,TLD,"*.allfinanz",2,0
allfinanz,TLD,allfinanz,2,0
allstate,TLD,"*.allstate",2,0
allstate,TLD,allstate,2,0
ally,TLD,"*.ally",2,0
ally,TLD,ally,2,0
alsace,TLD,"*.alsace",2,0
alsace,TLD,alsace,2,0
alstom,TLD,"*.alstom",2,0
alstom,TLD,alstom,2,0
amazon,TLD,"*.amazon",2,0
amazon,TLD,amazon,2,0
americanexpress,TLD,"*.americanexpress",2,0
americanexpress,TLD,americanexpress,2,0
americanfamily,TLD,"*.americanfamily",2,0
americanfamily,TLD,americanfamily,2,0
amex,TLD,"*.amex",2,0
amex,TLD,amex,2,0
amfam,TLD,"*.amfam",2,0
amfam,TLD,amfam,2,0
amica,TLD,"*.amica",2,0
amica,TLD,amica,2,0
amsterdam,TLD,"*.amsterdam",2,0
amsterdam,TLD,amsterdam,2,0
analytics,TLD,"*.analytics",2,0
analytics,TLD,analytics,2,0
android,TLD,"*.android",2,0
android,TLD,android,2,0
anquan,TLD,"*.anquan",2,0
anquan,TLD,anquan,2,0
anz,TLD,"*.anz",2,0
anz,TLD,anz,2,0
aol,TLD,"*.aol",2,0
aol,TLD,aol,2,0
apartments,TLD,"*.apartments",2,0
apartments,TLD,apartments,2,0
app,TLD,"*.app",2,0
app,TLD,app,2,0
apple,TLD,"*.apple",2,0
apple,TLD,apple,2,0
aquarelle,TLD,"*.aquarelle",2,0
aquarelle,TLD,aquarelle,2,0
arab,TLD,"*.arab",2,0
arab,TLD,arab,2,0
aramco,TLD,"*.aramco",2,0
aramco,TLD,aramco,2,0
archi,TLD,"*.archi",2,0
archi,TLD,archi,2,0
army,TLD,"*.army",2,0
army,TLD,army,2,0
art,TLD,"*.art",2,0
art,TLD,art,2,0
arte,TLD,"*.arte",2,0
arte,TLD,arte,2,0
asda,TLD,"*.asda",2,0
asda,TLD,asda,2,0
associates,TLD,"*.associates",2,0
associates,TLD,associates,2,0
athleta,TLD,"*.athleta",2,0
athleta,TLD,athleta,2,0
attorney,TLD,"*.attorney",2,0
attorney,TLD,attorney,2,0
auction,TLD,"*.auction",2,0
auction,TLD,auction,2,0
audi,TLD,"*.audi",2,0
audi,TLD,audi,2,0
audible,TLD,"*.audible",2,0
audible,TLD,audible,2,0
audio,TLD,"*.audio",2,0
audio,TLD,audio,2,0
auspost,TLD,"*.auspost",2,0
auspost,TLD,auspost,2,0
author,TLD,"*.author",2,0
author,TLD,author,2,0
auto,TLD,"*.auto",2,0
auto,TLD,auto,2,0
autos,TLD,"*.autos",2,0
autos,TLD,autos,2,0
aws,TLD,"*.aws",2,0
aws,TLD,aws,2,0
axa,TLD,"*.axa",2,0
axa,TLD,axa,2,0
azure,TLD,"*.azure",2,0
azure,TLD,azure,2,0
baby,TLD,"*.baby",2,0
baby,TLD,baby,2,0
baidu,TLD,"*.baidu",2,0
baidu,TLD,baidu,2,0
banamex,TLD,"*.banamex",2,0
banamex,TLD,banamex,2,0
band,TLD,"*.band",2,0
band,TLD,band,2,0
bank,TLD,"*.bank",2,0
bank,TLD,bank,2,0
bar,TLD,"*.bar",2,0
bar,TLD,bar,2,0
barcelona,TLD,"*.barcelona",2,0
barcelona,TLD,barcelona,2,0
barclaycard,TLD,"*.barclaycard",2,0
barclaycard,TLD,barclaycard,2,0
barclays,TLD,"*.barclays",2,0
barclays,TLD,barclays,2,0
barefoot,TLD,"*.barefoot",2,0
barefoot,TLD,barefoot,2,0
bargains,TLD,"*.bargains",2,0
bargains,TLD,bargains,2,0
baseball,TLD,"*.baseball",2,0
baseball,TLD,baseball,2,0
basketball,TLD,"*.basketball",2,0
basketball,TLD,basketball,2,0
bauhaus,TLD,"*.bauhaus",2,0
bauhaus,TLD,bauhaus,2,0
bayern,TLD,"*.bayern",2,0
bayern,TLD,bayern,2,0
bbc,TLD,"*.bbc",2,0
bbc,TLD,bbc,2,0
bbt,TLD,"*.bbt",2,0
bbt,TLD,bbt,2,0
bbva,TLD,"*.bbva",2,0
bbva,TLD,bbva,2,0
bcg,TLD,"*.bcg",2,0
bcg,TLD,bcg,2,0
bcn,TLD,"*.bcn",2,0
bcn,TLD,bcn,2,0
beats,TLD,"*.beats",2,0
beats,TLD,beats,2,0
beauty,TLD,"*.beauty",2,0
beauty,TLD,beauty,2,0
beer,TLD,"*.beer",2,0
beer,TLD,beer,2,0
berlin,TLD,"*.berlin",2,0
berlin,TLD,berlin,2,0
best,TLD,"*.best",2,0
best,TLD,best,2,0
bestbuy,TLD,"*.bestbuy",2,0
bestbuy,TLD,bestbuy,2,0
bet,TLD,"*.bet",2,0
bet,TLD,bet,2,0
bharti,TLD,"*.bharti",2,0
bharti,TLD,bharti,2,0
bible,TLD,"*.bible",2,0
bible,TLD,bible,2,0
bid,TLD,"*.bid",2,0
bid,TLD,bid,2,0
bike,TLD,"*.bike",2,0
bike,TLD,bike,2,0
bing,TLD,"*.bing",2,0
bing,TLD,bing,2,0
bingo,TLD,"*.bingo",2,0
bingo,TLD,bingo,2,0
bio,TLD,"*.bio",2,0
bio,TLD,bio,2,0
black,TLD,"*.black",2,0
black,TLD,black,2,0
blackfriday,TLD,"*.blackfriday",2,0
blackfriday,TLD,blackfriday,2,0
blockbuster,TLD,"*.blockbuster",2,0
blockbuster,TLD,blockbuster,2,0
blog,TLD,"*.blog",2,0
blog,TLD,blog,2,0
bloomberg,TLD,"*.bloomberg",2,0
bloomberg,TLD,bloomberg,2,0
blue,TLD,"*.blue",2,0
blue,TLD,blue,2,0
bms,TLD,"*.bms",2,0
bms,TLD,bms,2,0
bmw,TLD,"*.bmw",2,0
bmw,TLD,bmw,2,0
bnpparibas,TLD,"*.bnpparibas",2,0
bnpparibas,TLD,bnpparibas,2,0
boats,TLD,"*.boats",2,0
boats,TLD,boats,2,0
boehringer,TLD,"*.boehringer",2,0
boehringer,TLD,boehringer,2,0
bofa,TLD,"*.bofa",2,0
bofa,TLD,bofa,2,0
bom,TLD,"*.bom",2,0
bom,TLD,bom,2,0
bond,TLD,"*.bond",2,0
bond,TLD,bond,2,0
boo,TLD,"*.boo",2,0
boo,TLD,boo,2,0
book,TLD,"*.book",2,0
book,TLD,book,2,0
booking,TLD,"*.booking",2,0
booking,TLD,booking,2,0
bosch,TLD,"*.bosch",2,0
bosch,TLD,bosch,2,0
bostik,TLD,"*.bostik",2,0
bostik,TLD,bostik,2,0
boston,TLD,"*.boston",2,0
boston,TLD,boston,2,0
bot,TLD,"*.bot",2,0
bot,TLD,bot,2,0
boutique,TLD,"*.boutique",2,0
boutique,TLD,boutique,2,0
box,TLD,"*.box",2,0
box,TLD,box,2,0
bradesco,TLD,"*.bradesco",2,0
bradesco,TLD,bradesco,2,0
bridgestone,TLD,"*.bridgestone",2,0
bridgestone,TLD,bridgestone,2,0
broadway,TLD,"*.broadway",2,0
broadway,TLD,broadway,2,0
broker,TLD,"*.broker",2,0
broker,TLD,broker,2,0
brother,TLD,"*.brother",2,0
brother,TLD,brother,2,0
brussels,TLD,"*.brussels",2,0
brussels,TLD,brussels,2,0
build,TLD,"*.build",2,0
build,TLD,build,2,0
builders,TLD,"*.builders",2,0
builders,TLD,builders,2,0
business,TLD,"*.business",2,0
business,TLD,business,2,0
buy,TLD,"*.buy",2,0
buy,TLD,buy,2,0
buzz,TLD,"*.buzz",2,0
buzz,TLD,buzz,2,0
bzh,TLD,"*.bzh",2,0
bzh,TLD,bzh,2,0
cab,TLD,"*.cab",2,0
cab,TLD,cab,2,0
cafe,TLD,"*.cafe",2,0
cafe,TLD,cafe,2,0
cal,TLD,"*.cal",2,0
cal,TLD,cal,2,0
call,TLD,"*.call",2,0
call,TLD,call,2,0
calvinklein,TLD,"*.calvinklein",2,0
calvinklein,TLD,calvinklein,2,0
cam,TLD,"*.cam",2,0
cam,TLD,cam,2,0
camera,TLD,"*.camera",2,0
camera,TLD,camera,2,0
camp,TLD,"*.camp",2,0
camp,TLD,camp,2,0
canon,TLD,"*.canon",2,0
canon,TLD,canon,2,0
capetown,TLD,"*.capetown",2,0
capetown,TLD,capetown,2,0
capital,TLD,"*.capital",2,0
capital,TLD,capital,2,0
capitalone,TLD,"*.capitalone",2,0
capitalone,TLD,capitalone,2,0
car,TLD,"*.car",2,0
car,TLD,car,2,0
caravan,TLD,"*.caravan",2,0
caravan,TLD,caravan,2,0
cards,TLD,"*.cards",2,0
cards,TLD,cards,2,0
care,TLD,"*.care",2,0
care,TLD,care,2,0
career,TLD,"*.career",2,0
career,TLD,career,2,0
careers,TLD,"*.careers",2,0
careers,TLD,careers,2,0
cars,TLD,"*.cars",2,0
cars,TLD,cars,2,0
casa,TLD,"*.casa",2,0
casa,TLD,casa,2,0
case,TLD,"*.case",2,0
case,TLD,case,2,0
cash,TLD,"*.cash",2,0
cash,TLD,cash,2,0
casino,TLD,"*.casino",2,0
casino,TLD,casino,2,0
catering,TLD,"*.catering",2,0
catering,TLD,catering,2,0
catholic,TLD,"*.catholic",2,0
catholic,TLD,catholic,2,0
cba,TLD,"*.cba",2,0
cba,TLD,cba,2,0
cbn,TLD,"*.cbn",2,0
cbn,TLD,cbn,2,0
cbre,TLD,"*.cbre",2,0
cbre,TLD,cbre,2,0
center,TLD,"*.center",2,0
center,TLD,center,2,0
ceo,TLD,"*.ceo",2,0
ceo,TLD,ceo,2,0
cern,TLD,"*.cern",2,0
cern,TLD,cern,2,0
cfa,TLD,"*.cfa",2,0
cfa,TLD,cfa,2,0
cfd,TLD,"*.cfd",2,0
cfd,TLD,cfd,2,0
chanel,TLD,"*.chanel",2,0
chanel,TLD,chanel,2,0
channel,TLD,"*.channel",2,0
channel,TLD,channel,2,0
charity,TLD,"*.charity",2,0
charity,TLD,charity,2,0
chase,TLD,"*.chase",2,0
chase,TLD,chase,2,0
chat,TLD,"*.chat",2,0
chat,TLD,chat,2,0
cheap,TLD,"*.cheap",2,0
cheap,TLD,cheap,2,0
chintai,TLD,"*.chintai",2,0
chintai,TLD,chintai,2,0
christmas,TLD,"*.christmas",2,0
christmas,TLD,christmas,2,0
chrome,TLD,"*.chrome",2,0
chrome,TLD,chrome,2,0
church,TLD,"*.church",2,0
church,TLD,church,2,0
cipriani,TLD,"*.cipriani",2,0
cipriani,TLD,cipriani,2,0
circle,TLD,"*.circle",2,0
circle,TLD,circle,2,0
cisco,TLD,"*.cisco",2,0
cisco,TLD,cisco,2,0
citadel,TLD,"*.citadel",2,0
citadel,TLD,citadel,2,0
citi,TLD,"*.citi",2,0
citi,TLD,citi,2,0
citic,TLD,"*.citic",2,0
citic,TLD,citic,2,0
city,TLD,"*.city",2,0
city,TLD,city,2,0
claims,TLD,"*.claims",2,0
claims,TLD,claims,2,0
cleaning,TLD,"*.cleaning",2,0
cleaning,TLD,cleaning,2,0
click,TLD,"*.click",2,0
click,TLD,click,2,0
clinic,TLD,"*.clinic",2,0
clinic,TLD,clinic,2,0
clinique,TLD,"*.clinique",2,0
clinique,TLD,clinique,2,0
clothing,TLD,"*.clothing",2,0
clothing,TLD,clothing,2,0
cloud,TLD,"*.cloud",2,0
cloud,TLD,cloud,2,0
club,TLD,"*.club",2,0
club,TLD,club,2,0
clubmed,TLD,"*.clubmed",2,0
clubmed,TLD,clubmed,2,0
coach,TLD,"*.coach",2,0
coach,TLD,coach,2,0
codes,TLD,"*.codes",2,0
codes,TLD,codes,2,0
coffee,TLD,"*.coffee",2,0
coffee,TLD,coffee,2,0
college,TLD,"*.college",2,0
college,TLD,college,2,0
cologne,TLD,"*.cologne",2,0
cologne,TLD,cologne,2,0
commbank,TLD,"*.commbank",2,0
commbank,TLD,commbank,2,0
community,TLD,"*.community",2,0
community,TLD,community,2,0
company,TLD,"*.company",2,0
company,TLD,company,2,0
compare,TLD,"*.compare",2,0
compare,TLD,compare,2,0
computer,TLD,"*.computer",2,0
computer,TLD,computer,2,0
comsec,TLD,"*.comsec",2,0
comsec,TLD,comsec,2,0
condos,TLD,"*.condos",2,0
condos,TLD,condos,2,0
construction,TLD,"*.construction",2,0
construction,TLD,construction,2,0
consulting,TLD,"*.consulting",2,0
consulting,TLD,consulting,2,0
contact,TLD,"*.contact",2,0
contact,TLD,contact,2,0
contractors,TLD,"*.contractors",2,0
contractors,TLD,contractors,2,0
cooking,TLD,"*.cooking",2,0
cooking,TLD,cooking,2,0
cool,TLD,"*.cool",2,0
cool,TLD,cool,2,0
corsica,TLD,"*.corsica",2,0
corsica,TLD,corsica,2,0
country,TLD,"*.country",2,0
country,TLD,country,2,0
coupon,TLD,"*.coupon",2,0
coupon,TLD,coupon,2,0
coupons,TLD,"*.coupons",2,0
coupons,TLD,coupons,2,0
courses,TLD,"*.courses",2,0
courses,TLD,courses,2,0
cpa,TLD,"*.cpa",2,0
cpa,TLD,cpa,2,0
credit,TLD,"*.credit",2,0
credit,TLD,credit,2,0
creditcard,TLD,"*.creditcard",2,0
creditcard,TLD,creditcard,2,0
creditunion,TLD,"*.creditunion",2,0
creditunion,TLD,creditunion,2,0
cricket,TLD,"*.cricket",2,0
cricket,TLD,cricket,2,0
crown,TLD,"*.crown",2,0
crown,TLD,crown,2,0
crs,TLD,"*.crs",2,0
crs,TLD,crs,2,0
cruise,TLD,"*.cruise",2,0
cruise,TLD,cruise,2,0
cruises,TLD,"*.cruises",2,0
cruises,TLD,cruises,2,0
cuisinella,TLD,"*.cuisinella",2,0
cuisinella,TLD,cuisinella,2,0
cymru,TLD,"*.cymru",2,0
cymru,TLD,cymru,2,0
cyou,TLD,"*.cyou",2,0
cyou,TLD,cyou,2,0
dad,TLD,"*.dad",2,0
dad,TLD,dad,2,0
dance,TLD,"*.dance",2,0
dance,TLD,dance,2,0
data,TLD,"*.data",2,0
data,TLD,data,2,0
date,TLD,"*.date",2,0
date,TLD,date,2,0
dating,TLD,"*.dating",2,0
dating,TLD,dating,2,0
datsun,TLD,"*.datsun",2,0
datsun,TLD,datsun,2,0
day,TLD,"*.day",2,0
day,TLD,day,2,0
dclk,TLD,"*.dclk",2,0
dclk,TLD,dclk,2,0
dds,TLD,"*.dds",2,0
dds,TLD,dds,2,0
deal,TLD,"*.deal",2,0
deal,TLD,deal,2,0
dealer,TLD,"*.dealer",2,0
dealer,TLD,dealer,2,0
deals,TLD,"*.deals",2,0
deals,TLD,deals,2,0
degree,TLD,"*.degree",2,0
degree,TLD,degree,2,0
delivery,TLD,"*.delivery",2,0
delivery,TLD,delivery,2,0
dell,TLD,"*.dell",2,0
dell,TLD,dell,2,0
deloitte,TLD,"*.deloitte",2,0
deloitte,TLD,deloitte,2,0
delta,TLD,"*.delta",2,0
delta,TLD,delta,2,0
democrat,TLD,"*.democrat",2,0
democrat,TLD,democrat,2,0
dental,TLD,"*.dental",2,0
dental,TLD,dental,2,0
dentist,TLD,"*.dentist",2,0
dentist,TLD,dentist,2,0
desi,TLD,"*.desi",2,0
desi,TLD,desi,2,0
design,TLD,"*.design",2,0
design,TLD,design,2,0
dev,TLD,"*.dev",2,0
dev,TLD,dev,2,0
dhl,TLD,"*.dhl",2,0
dhl,TLD,dhl,2,0
diamonds,TLD,"*.diamonds",2,0
diamonds,TLD,diamonds,2,0
diet,TLD,"*.diet",2,0
diet,TLD,diet,2,0
digital,TLD,"*.digital",2,0
digital,TLD,digital,2,0
direct,TLD,"*.direct",2,0
direct,TLD,direct,2,0
directory,TLD,"*.directory",2,0
directory,TLD,directory,2,0
discount,TLD,"*.discount",2,0
discount,TLD,discount,2,0
discover,TLD,"*.discover",2,0
discover,TLD,discover,2,0
dish,TLD,"*.dish",2,0
dish,TLD,dish,2,0
diy,TLD,"*.diy",2,0
diy,TLD,diy,2,0
dnp,TLD,"*.dnp",2,0
dnp,TLD,dnp,2,0
docs,TLD,"*.docs",2,0
docs,TLD,docs,2,0
doctor,TLD,"*.doctor",2,0
doctor,TLD,doctor,2,0
dog,TLD,"*.dog",2,0
dog,TLD,dog,2,0
domains,TLD,"*.domains",2,0
domains,TLD,domains,2,0
dot,TLD,"*.dot",2,0
dot,TLD,dot,2,0
download,TLD,"*.download",2,0
download,TLD,download,2,0
drive,TLD,"*.drive",2,0
drive,TLD,drive,2,0
dtv,TLD,"*.dtv",2,0
dtv,TLD,dtv,2,0
dubai,TLD,"*.dubai",2,0
dubai,TLD,dubai,2,0
dunlop,TLD,"*.dunlop",2,0
dunlop,TLD,dunlop,2,0
dupont,TLD,"*.dupont",2,0
dupont,TLD,dupont,2,0
durban,TLD,"*.durban",2,0
durban,TLD,durban,2,0
dvag,TLD,"*.dvag",2,0
dvag,TLD,dvag,2,0
dvr,TLD,"*.dvr",2,0
dvr,TLD,dvr,2,0
earth,TLD,"*.earth",2,0
earth,TLD,earth,2,0
eat,TLD,"*.eat",2,0
eat,TLD,eat,2,0
eco,TLD,"*.eco",2,0
eco,TLD,eco,2,0
edeka,TLD,"*.edeka",2,0
edeka,TLD,edeka,2,0
education,TLD,"*.education",2,0
education,TLD,education,2,0
email,TLD,"*.email",2,0
email,TLD,email,2,0
emerck,TLD,"*.emerck",2,0
emerck,TLD,emerck,2,0
energy,TLD,"*.energy",2,0
energy,TLD,energy,2,0
engineer,TLD,"*.engineer",2,0
engineer,TLD,engineer,2,0
engineering,TLD,"*.engineering",2,0
engineering,TLD,engineering,2,0
enterprises,TLD,"*.enterprises",2,0
enterprises,TLD,enterprises,2,0
epson,TLD,"*.epson",2,0
epson,TLD,epson,2,0
equipment,TLD,"*.equipment",2,0
equipment,TLD,equipment,2,0
ericsson,TLD,"*.ericsson",2,0
ericsson,TLD,ericsson,2,0
erni,TLD,"*.erni",2,0
erni,TLD,erni,2,0
esq,TLD,"*.esq",2,0
esq,TLD,esq,2,0
estate,TLD,"*.estate",2,0
estate,TLD,estate,2,0
eurovision,TLD,"*.eurovision",2,0
eurovision,TLD,eurovision,2,0
eus,TLD,"*.eus",2,0
eus,TLD,eus,2,0
events,TLD,"*.events",2,0
events,TLD,events,2,0
exchange,TLD,"*.exchange",2,0
exchange,TLD,exchange,2,0
expert,TLD,"*.expert",2,0
expert,TLD,expert,2,0
exposed,TLD,"*.exposed",2,0
exposed,TLD,exposed,2,0
express,TLD,"*.express",2,0
express,TLD,express,2,0
extraspace,TLD,"*.extraspace",2,0
extraspace,TLD,extraspace,2,0
fage,TLD,"*.fage",2,0
fage,TLD,fage,2,0
fail,TLD,"*.fail",2,0
fail,TLD,fail,2,0
fairwinds,TLD,"*.fairwinds",2,0
fairwinds,TLD,fairwinds,2,0
faith,TLD,"*.faith",2,0
faith,TLD,faith,2,0
family,TLD,"*.family",2,0
family,TLD,family,2,0
fan,TLD,"*.fan",2,0
fan,TLD,fan,2,0
fans,TLD,"*.fans",2,0
fans,TLD,fans,2,0
farm,TLD,"*.farm",2,0
farm,TLD,farm,2,0
farmers,TLD,"*.farmers",2,0
farmers,TLD,farmers,2,0
fashion,TLD,"*.fashion",2,0
fashion,TLD,fashion,2,0
fast,TLD,"*.fast",2,0
fast,TLD,fast,2,0
fedex,TLD,"*.fedex",2,0
fedex,TLD,fedex,2,0
feedback,TLD,"*.feedback",2,0
feedback,TLD,feedback,2,0
ferrari,TLD,"*.ferrari",2,0
ferrari,TLD,ferrari,2,0
ferrero,TLD,"*.ferrero",2,0
ferrero,TLD,ferrero,2,0
fidelity,TLD,"*.fidelity",2,0
fidelity,TLD,fidelity,2,0
fido,TLD,"*.fido",2,0
fido,TLD,fido,2,0
film,TLD,"*.film",2,0
film,TLD,film,2,0
final,TLD,"*.final",2,0
final,TLD,final,2,0
finance,TLD,"*.finance",2,0
finance,TLD,finance,2,0
financial,TLD,"*.financial",2,0
financial,TLD,financial,2,0
fire,TLD,"*.fire",2,0
fire,TLD,fire,2,0
firestone,TLD,"*.firestone",2,0
firestone,TLD,firestone,2,0
firmdale,TLD,"*.firmdale",2,0
firmdale,TLD,firmdale,2,0
fish,TLD,"*.fish",2,0
fish,TLD,fish,2,0
fishing,TLD,"*.fishing",2,0
fishing,TLD,fishing,2,0
fit,TLD,"*.fit",2,0
fit,TLD,fit,2,0
fitness,TLD,"*.fitness",2,0
fitness,TLD,fitness,2,0
flickr,TLD,"*.flickr",2,0
flickr,TLD,flickr,2,0
flights,TLD,"*.flights",2,0
flights,TLD,flights,2,0
flir,TLD,"*.flir",2,0
flir,TLD,flir,2,0
florist,TLD,"*.florist",2,0
florist,TLD,florist,2,0
